,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),CO2 Emissions(g/km),Number of Gears
267,CHEVROLET,TAHOE 4WD,SUV - STANDARD,5.3,8,A,E,21.5,14.6,18.4,294,6
268,CHEVROLET,TRAVERSE,SUV - STANDARD,3.6,6,A,X,14.3,9.9,12.3,283,6
269,CHEVROLET,TRAVERSE AWD,SUV - STANDARD,3.6,6,A,X,14.6,10.2,12.6,290,6
270,CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS,X,9.4,7.1,8.4,193,6
271,CHEVROLET,TRAX,SUV - SMALL,1.4,4,M,X,9.1,6.8,8.1,186,6
272,CHEVROLET,TRAX AWD,SUV - SMALL,1.4,4,AS,X,10.0,7.8,9.0,207,6
273,CHRYSLER,300,FULL-SIZE,3.6,6,A,X,12.4,7.7,10.3,237,8
274,CHRYSLER,200 CONVERTIBLE,COMPACT,2.4,4,A,X,11.7,8.2,10.1,232,4
275,CHRYSLER,200 CONVERTIBLE,COMPACT,2.4,4,A,X,12.9,8.1,10.7,246,6
276,CHRYSLER,200 CONVERTIBLE FFV,COMPACT,3.6,6,A,X,12.5,8.1,10.5,242,6
277,CHRYSLER,200 CONVERTIBLE FFV,COMPACT,3.6,6,A,E,17.0,11.2,14.4,230,6
278,CHRYSLER,200 SEDAN,MID-SIZE,2.4,4,A,X,11.2,8.0,9.8,225,4
279,CHRYSLER,200 SEDAN,MID-SIZE,2.4,4,A,X,12.0,7.6,10.0,230,6
280,CHRYSLER,200 SEDAN FFV,MID-SIZE,3.6,6,A,X,12.5,8.1,10.5,242,6
281,CHRYSLER,200 SEDAN FFV,MID-SIZE,3.6,6,A,E,17.0,11.2,14.4,230,6
282,CHRYSLER,300 (MDS),FULL-SIZE,5.7,8,A,X,15.8,9.2,12.8,294,5
283,CHRYSLER,300 AWD,FULL-SIZE,3.6,6,A,X,12.8,8.6,10.9,251,8
284,CHRYSLER,300 AWD (MDS),FULL-SIZE,5.7,8,A,X,16.1,10.0,13.4,308,5
285,CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A,X,12.8,8.6,10.9,251,8
286,CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A,E,17.3,11.7,14.8,237,8
287,CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A,X,12.4,7.7,10.3,237,8
288,CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A,E,16.8,10.3,13.9,222,8
289,CHRYSLER,300 SRT (MDS),FULL-SIZE,6.4,8,A,Z,16.7,10.3,13.8,317,5
290,CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,3.6,6,A,X,14.1,9.5,12.0,276,6
291,CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,3.6,6,A,E,19.7,13.3,16.8,269,6
292,DODGE,AVENGER,MID-SIZE,2.4,4,A,X,11.2,8.0,9.8,225,4
293,DODGE,AVENGER,MID-SIZE,2.4,4,A,X,12.0,7.6,10.0,230,6
294,DODGE,AVENGER FFV,MID-SIZE,3.6,6,A,X,12.5,8.1,10.5,242,6
295,DODGE,AVENGER FFV,MID-SIZE,3.6,6,A,E,17.0,11.2,14.4,230,6
296,DODGE,CHALLENGER,MID-SIZE,3.6,6,A,X,13.2,8.7,11.2,258,5
297,DODGE,CHALLENGER,MID-SIZE,5.7,8,M,X,15.6,10.0,13.1,301,6
298,DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,A,X,15.8,9.2,12.8,294,5
299,DODGE,CHALLENGER SRT,MID-SIZE,6.4,8,M,Z,16.8,10.4,13.9,320,6
300,DODGE,CHALLENGER SRT (MDS),MID-SIZE,6.4,8,A,Z,16.7,10.3,13.8,317,5
301,DODGE,CHARGER,FULL-SIZE,3.6,6,A,X,13.2,8.7,11.2,258,5
302,DODGE,CHARGER,FULL-SIZE,3.6,6,A,X,12.4,7.7,10.3,237,8
303,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A,X,15.8,9.2,12.8,294,5
304,DODGE,CHARGER AWD,FULL-SIZE,3.6,6,A,X,12.8,8.6,10.9,251,8
305,DODGE,CHARGER AWD (MDS),FULL-SIZE,5.7,8,A,X,16.1,10.0,13.4,308,5
306,DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A,X,12.8,8.6,10.9,251,8
307,DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A,E,17.3,11.7,14.8,237,8
308,DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A,X,13.2,8.7,11.2,258,5
309,DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A,E,18.3,12.6,15.7,251,5
310,DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A,X,12.3,7.6,10.2,235,8
311,DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A,E,16.8,10.3,13.9,222,8
312,DODGE,CHARGER SRT (MDS),FULL-SIZE,6.4,8,A,Z,16.7,10.3,13.8,317,5
313,DODGE,DART,MID-SIZE,2.0,4,M,X,9.4,6.5,8.1,186,6
314,DODGE,DART,MID-SIZE,2.4,4,A,X,10.1,6.8,8.6,198,6
315,DODGE,DART,MID-SIZE,2.4,4,M,X,10.5,6.7,8.8,202,6
316,DODGE,DART FFV,MID-SIZE,2.0,4,A,X,9.9,7.0,8.6,198,6
317,DODGE,DART FFV,MID-SIZE,2.0,4,A,E,14.2,9.8,12.2,195,6
318,DODGE,DART GT,MID-SIZE,2.4,4,A,X,10.6,7.5,9.2,212,6
319,DODGE,DART GT,MID-SIZE,2.4,4,M,X,10.2,7.0,8.8,202,6
320,DODGE,DART TURBO AERO,MID-SIZE,1.4,4,AM,X,8.4,5.9,7.3,168,6
321,DODGE,DART TURBO AERO,MID-SIZE,1.4,4,M,X,8.5,5.8,7.3,168,6
322,DODGE,DURANGO AWD (MDS),SUV - STANDARD,5.7,8,A,X,17.3,10.8,14.4,331,8
323,DODGE,DURANGO AWD FFV,SUV - STANDARD,3.6,6,A,X,13.9,9.8,12.1,278,8
324,DODGE,DURANGO AWD FFV,SUV - STANDARD,3.6,6,A,E,17.7,13.0,15.6,250,8
325,DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,A,X,13.7,9.4,11.8,271,6
326,DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,A,E,19.2,13.1,16.5,264,6
327,DODGE,JOURNEY,SUV - SMALL,2.4,4,A,X,12.7,9.1,11.1,255,4
328,DODGE,JOURNEY AWD,SUV - SMALL,3.6,6,A,X,14.5,9.9,12.4,285,6
329,DODGE,JOURNEY FFV,SUV - SMALL,3.6,6,A,X,14.2,9.4,12.0,276,6
330,DODGE,JOURNEY FFV,SUV - SMALL,3.6,6,A,E,18.9,12.9,16.2,259,6
331,FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,M,X,8.5,6.9,7.8,179,5
332,FIAT,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,M,X,8.5,6.9,7.8,179,5
333,FIAT,500 CABRIO,MINICOMPACT,1.4,4,A,X,8.7,6.9,7.9,182,6
334,FIAT,500 CABRIO,MINICOMPACT,1.4,4,M,X,7.9,6.3,7.2,166,5
335,FIAT,500 CABRIO TURBO,MINICOMPACT,1.4,4,M,X,8.5,6.9,7.8,179,5
336,FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,A,X,8.7,6.9,7.9,182,6
337,FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,M,X,7.6,5.9,6.8,156,5
338,FIAT,500 HATCHBACK TURBO,MINICOMPACT,1.4,4,M,X,8.5,6.9,7.8,179,5
339,FIAT,500L TURBO,STATION WAGON - SMALL,1.4,4,AM,X,10.0,7.2,8.7,200,6
340,FIAT,500L TURBO,STATION WAGON - SMALL,1.4,4,M,X,9.3,7.2,8.4,193,6
341,FORD,E150 VAN FFV,VAN - CARGO,4.6,8,A,X,17.7,14.4,16.2,373,4
342,FORD,E150 VAN FFV,VAN - CARGO,4.6,8,A,E,24.1,19.2,21.9,350,4
343,FORD,E150 VAN FFV,VAN - CARGO,5.4,8,A,X,19.3,14.7,17.2,396,4
344,FORD,E150 VAN FFV,VAN - CARGO,5.4,8,A,E,24.9,19.6,22.5,360,4
345,FORD,E150 WAGON FFV,VAN - PASSENGER,4.6,8,A,X,18.6,14.6,16.8,386,4
346,FORD,E150 WAGON FFV,VAN - PASSENGER,4.6,8,A,E,25.5,20.0,23.0,368,4
349,FORD,E350 WAGON FFV,VAN - PASSENGER,5.4,8,A,E,26.7,20.5,23.9,382,4
350,FORD,EDGE,SUV - SMALL,2.0,4,A,X,11.3,7.9,9.8,225,6
351,FORD,EDGE,SUV - SMALL,3.5,6,AS,X,12.6,8.7,10.8,248,6
352,FORD,EDGE AWD,SUV - SMALL,3.5,6,AS,X,13.3,9.3,11.5,264,6
353,FORD,EDGE AWD,SUV - SMALL,3.7,6,AS,X,13.7,10.4,12.2,281,6
354,FORD,ESCAPE,SUV - SMALL,1.6,4,AS,X,10.4,7.4,9.1,209,6
355,FORD,ESCAPE,SUV - SMALL,2.0,4,AS,X,10.9,8.0,9.6,221,6
356,FORD,ESCAPE,SUV - SMALL,2.5,4,AS,X,10.9,7.5,9.4,216,6
357,FORD,ESCAPE AWD,SUV - SMALL,1.6,4,AS,X,10.5,7.9,9.3,214,6
358,FORD,ESCAPE AWD,SUV - SMALL,2.0,4,AS,X,11.2,8.5,10.0,230,6
359,FORD,EXPEDITION 4X4 FFV,SUV - STANDARD,5.4,8,A,X,18.2,13.3,16.0,368,6
360,FORD,EXPEDITION 4X4 FFV,SUV - STANDARD,5.4,8,A,E,24.5,18.0,21.6,346,6
361,FORD,EXPLORER,SUV - STANDARD,2.0,4,A,X,11.8,8.3,10.2,235,6
362,FORD,EXPLORER AWD,SUV - STANDARD,3.5,6,AS,X,14.8,10.7,13.0,299,6
363,FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,AS,X,13.7,9.7,11.9,274,6
364,FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,AS,E,18.3,12.9,15.9,254,6
365,FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS,X,14.3,10.3,12.5,288,6
366,FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS,E,18.9,13.9,16.7,267,6
367,FORD,F-150,PICKUP TRUCK - STANDARD,3.5,6,A,X,14.5,10.6,12.7,292,6
368,FORD,F-150,PICKUP TRUCK - STANDARD,3.5,6,AS,X,14.6,10.6,12.8,294,6
369,FORD,F-150,PICKUP TRUCK - STANDARD,6.2,8,AS,X,18.3,12.9,15.9,366,6
370,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,A,X,15.9,11.3,13.8,317,6
371,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS,X,15.4,11.0,13.4,308,6
372,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,6.2,8,AS,X,20.1,14.4,17.5,402,6
373,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.7,6,A,X,14.0,10.3,12.3,283,6
374,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.7,6,A,E,18.8,13.7,16.5,264,6
375,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.7,6,AS,X,14.0,10.3,12.3,283,6
376,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.7,6,AS,E,18.8,13.7,16.5,264,6
377,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,A,X,16.4,12.3,14.6,336,6
378,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,A,E,22.1,16.7,19.7,315,6
379,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS,X,16.4,12.3,14.6,336,6
380,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS,E,22.1,16.7,19.7,315,6
381,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.7,6,A,X,15.0,11.4,13.4,308,6
382,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.7,6,A,E,20.2,15.3,18.0,288,6
383,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.7,6,AS,X,15.0,11.4,13.4,308,6
384,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.7,6,AS,E,20.2,15.3,18.0,288,6
385,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5.0,8,A,X,16.8,12.6,14.9,343,6
386,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5.0,8,A,E,22.4,17.0,20.0,320,6
387,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5.0,8,AS,X,16.7,12.5,14.8,340,6
388,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5.0,8,AS,E,22.4,16.9,19.9,318,6
390,FORD,FIESTA,SUBCOMPACT,1.6,4,AS,X,8.5,6.5,7.6,175,6
391,FORD,FIESTA,SUBCOMPACT,1.6,4,M,X,8.6,6.4,7.6,175,5
392,FORD,FIESTA SFE,SUBCOMPACT,1.0,4,M,X,7.5,5.5,6.6,152,5
393,FORD,FIESTA SFE,SUBCOMPACT,1.6,4,AS,X,8.0,5.8,7.0,161,6
394,FORD,FIESTA ST,COMPACT,1.6,4,M,X,8.9,6.8,8.0,184,6
395,FORD,FLEX,SUV - STANDARD,3.5,6,AS,X,13.2,9.4,11.5,264,6
396,FORD,FLEX AWD,SUV - STANDARD,3.5,6,AS,X,13.7,10.2,12.1,278,6
397,FORD,FLEX AWD (EcoBoost),SUV - STANDARD,3.5,6,AS,X,14.8,10.4,12.8,294,6
398,FORD,FOCUS,COMPACT,2.0,4,M,X,10.2,7.4,8.9,205,6
399,FORD,FOCUS FFV,COMPACT,2.0,4,A,X,8.8,6.4,7.7,177,6
400,FORD,FOCUS FFV,COMPACT,2.0,4,A,E,11.7,8.5,10.3,165,6
401,FORD,FOCUS FFV,COMPACT,2.0,4,AS,X,8.9,6.4,7.8,179,6
402,FORD,FOCUS FFV,COMPACT,2.0,4,AS,E,11.7,8.5,10.3,165,6
403,FORD,FOCUS FFV,COMPACT,2.0,4,M,X,9.1,6.6,8.0,184,5
404,FORD,FOCUS FFV,COMPACT,2.0,4,M,E,11.9,8.9,10.6,170,5
405,FORD,FOCUS SFE FFV,COMPACT,2.0,4,A,X,8.4,5.8,7.2,166,6
406,FORD,FOCUS SFE FFV,COMPACT,2.0,4,A,E,11.6,8.3,10.1,162,6
407,FORD,FUSION,MID-SIZE,1.5,4,AS,X,10.1,6.6,8.5,196,6
408,FORD,FUSION,MID-SIZE,1.6,4,M,X,9.4,6.4,8.1,186,6
409,FORD,FUSION,MID-SIZE,2.0,4,AS,X,10.5,7.1,9.0,207,6
410,FORD,FUSION,MID-SIZE,2.5,4,AS,X,10.5,7.0,8.9,205,6
411,FORD,FUSION (Start/Stop),MID-SIZE,1.5,4,AS,X,9.5,6.3,8.1,186,6
412,FORD,FUSION AWD,MID-SIZE,2.0,4,AS,X,10.9,7.5,9.4,216,6
413,FORD,MUSTANG,SUBCOMPACT,3.7,6,A,X,12.1,7.8,10.2,235,6
414,FORD,MUSTANG,SUBCOMPACT,3.7,6,M,X,12.7,8.1,10.6,244,6
415,FORD,MUSTANG,SUBCOMPACT,5.0,8,A,X,13.3,9.3,11.5,264,6
416,FORD,MUSTANG,SUBCOMPACT,5.0,8,M,X,15.4,9.4,12.7,292,6
417,FORD,MUSTANG,SUBCOMPACT,5.8,8,M,Z,15.9,9.9,13.2,304,6
418,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,3.7,6,A,X,12.5,8.2,10.6,244,6
419,FORD,TAURUS,FULL-SIZE,2.0,4,AS,X,10.5,7.3,9.1,209,6
420,FORD,TAURUS AWD,FULL-SIZE,3.5,6,AS,X,13.7,9.4,11.8,271,6
421,FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS,X,12.1,8.1,10.3,237,6
422,FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS,E,17.0,11.1,14.3,229,6
423,FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS,X,13.0,9.1,11.2,258,6
424,FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS,E,18.4,12.5,15.7,251,6
425,FORD,TRANSIT CONNECT,SPECIAL PURPOSE VEHICLE,1.6,4,AS,X,10.8,8.0,9.5,218,6
426,FORD,TRANSIT CONNECT,SPECIAL PURPOSE VEHICLE,2.5,4,AS,X,11.3,8.2,9.9,228,6
427,FORD,TRANSIT CONNECT TAXI,SPECIAL PURPOSE VEHICLE,1.6,4,AS,X,11.5,8.3,10.1,232,6
428,FORD,TRANSIT CONNECT WAGON,SPECIAL PURPOSE VEHICLE,2.5,4,AS,X,11.9,8.5,10.4,239,6
429,GMC,ACADIA,SUV - STANDARD,3.6,6,A,X,14.3,9.9,12.3,283,6
430,GMC,ACADIA AWD,SUV - STANDARD,3.6,6,A,X,14.9,10.4,12.9,297,6
431,GMC,SAVANA 1500 CARGO,VAN - CARGO,4.3,6,A,X,17.1,12.7,15.1,347,4
432,GMC,SAVANA 1500 CARGO,VAN - CARGO,5.3,8,A,X,18.0,13.4,15.9,366,4
433,GMC,SAVANA 1500 CARGO,VAN - CARGO,5.3,8,A,E,23.5,17.7,20.9,334,4
434,GMC,SAVANA 1500 CARGO AWD,VAN - CARGO,5.3,8,A,X,18.3,14.2,16.5,380,4
435,GMC,SAVANA 1500 CARGO AWD,VAN - CARGO,5.3,8,A,E,23.7,18.8,21.5,344,4
436,GMC,SAVANA 1500 CARGO CONV,VAN - CARGO,5.3,8,A,X,18.6,13.9,16.5,380,4
437,GMC,SAVANA 1500 CARGO CONV,VAN - CARGO,5.3,8,A,E,23.9,18.5,21.5,344,4
438,GMC,SAVANA 1500 CARGO CONV AWD,VAN - CARGO,5.3,8,A,X,18.3,14.2,16.5,380,4
439,GMC,SAVANA 1500 CARGO CONV AWD,VAN - CARGO,5.3,8,A,E,25.3,19.3,22.6,362,4
440,GMC,SAVANA 1500 PASSENGER,VAN - PASSENGER,5.3,8,A,X,18.6,13.9,16.5,380,4
441,GMC,SAVANA 1500 PASSENGER,VAN - PASSENGER,5.3,8,A,E,23.9,18.5,21.5,344,4
442,GMC,SAVANA 1500 PASSENGER AWD,VAN - PASSENGER,5.3,8,A,X,18.3,14.2,16.5,380,4
443,GMC,SAVANA 1500 PASSENGER AWD,VAN - PASSENGER,5.3,8,A,E,25.3,19.3,22.6,362,4
450,GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6,A,X,13.4,9.9,11.8,271,6
451,GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6,A,E,18.9,14.2,16.8,269,6
452,GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A,X,14.6,10.3,12.7,292,6
453,GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A,E,19.5,13.7,16.9,270,6
454,GMC,SIERRA,PICKUP TRUCK - STANDARD,6.2,8,A,Z,16.3,11.4,14.1,324,6
455,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.3,6,A,X,14.2,10.6,12.6,290,6
456,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.3,6,A,E,20.0,15.1,17.8,285,6
457,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A,X,14.9,10.6,13.0,299,6
458,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A,E,19.9,14.2,17.3,277,6
459,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,6.2,8,A,Z,16.4,11.7,14.3,329,6
460,GMC,TERRAIN,SUV - SMALL,2.4,4,A,X,10.5,7.3,9.1,209,6
461,GMC,TERRAIN,SUV - SMALL,3.6,6,A,X,13.9,9.6,12.0,276,6
462,GMC,TERRAIN,SUV - SMALL,3.6,6,A,E,18.8,13.1,16.2,259,6
463,GMC,TERRAIN AWD,SUV - SMALL,2.4,4,A,X,11.5,8.2,10.0,230,6
464,GMC,TERRAIN AWD,SUV - SMALL,3.6,6,A,X,14.8,9.9,12.6,290,6
465,GMC,TERRAIN AWD,SUV - SMALL,3.6,6,A,E,19.8,13.6,17.0,272,6
466,GMC,YUKON,SUV - STANDARD,5.3,8,A,X,16.0,11.1,13.8,317,6
467,GMC,YUKON,SUV - STANDARD,5.3,8,A,E,21.5,14.6,18.4,294,6
468,GMC,YUKON 4WD,SUV - STANDARD,5.3,8,A,X,16.0,11.1,13.8,317,6
469,GMC,YUKON 4WD,SUV - STANDARD,5.3,8,A,E,21.5,14.6,18.4,294,6
470,GMC,YUKON DENALI AWD,SUV - STANDARD,6.2,8,A,Z,17.0,11.8,14.7,338,6
471,GMC,YUKON DENALI AWD,SUV - STANDARD,6.2,8,A,E,23.3,16.1,20.1,322,6
472,GMC,YUKON DENALI XL AWD,SUV - STANDARD,6.2,8,A,Z,18.8,13.4,16.4,377,6
473,GMC,YUKON DENALI XL AWD,SUV - STANDARD,6.2,8,A,E,25.7,17.8,22.1,354,6
474,GMC,YUKON XL,SUV - STANDARD,5.3,8,A,X,16.0,11.1,13.8,317,6
475,GMC,YUKON XL,SUV - STANDARD,5.3,8,A,E,21.5,14.6,18.4,294,6
476,GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,A,X,16.0,11.1,13.8,317,6
477,GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,A,E,21.5,14.6,18.4,294,6
478,HONDA,ACCORD,MID-SIZE,2.4,4,AV,X,9.1,6.9,8.1,186,7
479,HONDA,ACCORD,MID-SIZE,2.4,4,M,X,10.1,6.9,8.7,200,6
480,HONDA,ACCORD,MID-SIZE,3.5,6,A,X,11.0,6.8,9.1,209,6
481,HONDA,ACCORD,MID-SIZE,3.5,6,AS,X,11.4,7.3,9.6,221,6
482,HONDA,ACCORD,MID-SIZE,3.5,6,M,X,13.0,8.4,10.9,251,6
483,HONDA,CIVIC,COMPACT,1.8,4,AV,X,8.1,6.2,7.2,166,7
484,HONDA,CIVIC,COMPACT,1.8,4,M,X,8.5,6.6,7.6,175,5
485,HONDA,CROSSTOUR AWD,SUV - SMALL,3.5,6,A,X,12.5,8.5,10.7,246,6
486,HONDA,CR-V,SUV - SMALL,2.4,4,A,X,10.3,7.6,9.1,209,5
487,HONDA,CR-V AWD,SUV - SMALL,2.4,4,A,X,10.6,7.9,9.4,216,5
488,HONDA,CR-Z,TWO-SEATER,1.5,4,AV,X,6.6,6.0,6.3,145,7
489,HONDA,CR-Z,TWO-SEATER,1.5,4,M,X,7.6,6.1,6.9,159,6
490,HONDA,FIT,STATION WAGON - SMALL,1.5,4,A,X,8.3,6.5,7.5,172,5
491,HONDA,FIT,STATION WAGON - SMALL,1.5,4,M,X,8.3,6.9,7.7,177,5
492,HONDA,ODYSSEY,MINIVAN,3.5,6,A,X,12.3,8.5,10.6,244,6
493,HONDA,PILOT,SUV - SMALL,3.5,6,A,X,13.3,9.3,11.5,265,5
494,HONDA,PILOT AWD,SUV - SMALL,3.5,6,A,X,13.9,9.7,12.0,276,5
495,HONDA,RIDGELINE AWD,PICKUP TRUCK - STANDARD,3.5,6,A,X,15.2,11.3,13.4,308,5
496,HYUNDAI,ACCENT,COMPACT,1.6,4,A,X,8.8,6.3,7.7,177,6
497,HYUNDAI,ACCENT,COMPACT,1.6,4,M,X,8.7,6.4,7.7,177,6
498,HYUNDAI,ELANTRA GT,MID-SIZE,2.0,4,A,X,9.8,7.2,8.6,198,6
499,HYUNDAI,ELANTRA GT,MID-SIZE,2.0,4,M,X,9.8,7.0,8.5,196,6
500,HYUNDAI,EQUUS,FULL-SIZE,5.0,8,A,Z,15.7,10.2,13.2,304,8
501,HYUNDAI,GENESIS,FULL-SIZE,3.8,6,A,X,13.0,8.7,11.1,255,8
502,HYUNDAI,SANTA FE,SUV - SMALL,3.3,6,A,X,13.0,9.1,11.2,258,6
503,HYUNDAI,SANTA FE 4WD,SUV - SMALL,3.3,6,A,X,13.3,9.5,11.6,267,6
504,HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.4,4,A,X,11.6,8.7,10.3,237,6
505,HYUNDAI,SANTA FE SPORT 4WD,SUV - SMALL,2.0,4,A,X,12.9,9.7,11.5,264,6
506,HYUNDAI,SANTA FE SPORT 4WD,SUV - SMALL,2.4,4,A,X,12.5,9.4,11.1,255,6
507,HYUNDAI,SONATA,FULL-SIZE,2.0,4,A,X,11.4,7.5,9.6,221,6
508,HYUNDAI,SONATA,FULL-SIZE,2.4,4,A,X,9.8,7.0,8.5,196,6
509,HYUNDAI,SONATA HYBRID,MID-SIZE,2.4,4,AS,X,6.5,5.9,6.2,143,6
510,HYUNDAI,SONATA HYBRID LIMITED,MID-SIZE,2.4,4,AS,X,6.6,5.9,6.3,145,6
511,HYUNDAI,TUCSON,SUV - SMALL,2.0,4,A,X,10.2,8.2,9.3,214,6
512,HYUNDAI,TUCSON,SUV - SMALL,2.0,4,M,X,11.4,8.6,10.1,232,6
513,HYUNDAI,TUCSON,SUV - SMALL,2.4,4,A,X,11.3,8.3,10.0,230,6
514,HYUNDAI,TUCSON 4WD,SUV - SMALL,2.0,4,A,X,11.4,9.3,10.5,242,6
515,HYUNDAI,TUCSON 4WD,SUV - SMALL,2.4,4,A,X,11.6,9.3,10.6,244,6
516,HYUNDAI,VELOSTER,COMPACT,1.6,4,AM,X,8.6,6.6,7.7,177,6
517,HYUNDAI,VELOSTER,COMPACT,1.6,4,M,X,9.1,6.7,8.0,184,6
518,HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,A,X,9.9,7.5,8.8,202,6
519,HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,M,X,9.7,7.1,8.5,196,6
520,INFINITI,Q50,MID-SIZE,3.7,6,AS,Z,12.0,8.0,10.2,235,7
521,INFINITI,Q50 AWD,MID-SIZE,3.7,6,AS,Z,12.6,8.7,10.8,248,7
522,INFINITI,Q50 HYBRID,COMPACT,3.5,6,AS,Z,8.2,6.7,7.5,172,7
523,INFINITI,Q50 HYBRID AWD,COMPACT,3.5,6,AS,Z,8.7,7.5,8.2,189,7
524,INFINITI,Q60 AWD COUPE,SUBCOMPACT,3.7,6,AS,Z,13.3,9.4,11.5,265,7
525,INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.7,6,AS,Z,13.6,9.3,11.7,269,7
526,INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.7,6,M,Z,14.3,9.8,12.3,283,6
527,INFINITI,Q60 COUPE,SUBCOMPACT,3.7,6,AS,Z,12.9,8.9,11.1,255,7
528,INFINITI,Q60 COUPE,SUBCOMPACT,3.7,6,M,Z,13.5,9.3,11.6,267,6
529,INFINITI,Q70,MID-SIZE,3.7,6,AS,Z,12.8,8.9,11.0,253,7
530,INFINITI,Q70,MID-SIZE,5.6,8,AS,Z,14.5,9.5,12.3,283,7
531,INFINITI,Q70 AWD,MID-SIZE,3.7,6,AS,Z,13.2,9.6,11.6,267,7
532,INFINITI,Q70 AWD,MID-SIZE,5.6,8,AS,Z,15.0,10.2,12.8,294,7
533,INFINITI,Q70 HYBRID,MID-SIZE,3.5,6,AS,Z,8.0,7.0,7.6,175,7
534,INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,AS,Z,13.6,9.6,11.8,271,7
535,INFINITI,QX70 AWD,SUV - SMALL,3.7,6,AS,Z,14.5,10.7,12.8,294,7
536,INFINITI,QX70 AWD,SUV - SMALL,5.0,8,AS,Z,16.6,11.9,14.5,334,7
537,INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS,Z,17.4,12.1,15.0,345,7
